//DUBAI CTR (GND - 1500)
T;DUBAI CTR;25.40083;55.28639;
T;DUBAI CTR;25.25000;55.55000;
T;DUBAI CTR;25.25000;55.70000;
T;DUBAI CTR;25.23333;55.70000;
T;DUBAI CTR;25.10000;55.46389;
T;DUBAI CTR;25.10000;55.31111;
T;DUBAI CTR;25.18222;55.31528;
T;DUBAI CTR;25.20611;55.27167;
T;DUBAI CTR;25.27167;55.17500;
T;DUBAI CTR;25.29667;55.13722;
T;DUBAI CTR;25.33333;55.16667;
T;DUBAI CTR;25.40083;55.28639;
